,State,stateFIPS,Date,Total Cases,Incremental Cases,moving_average
1230,CT,9,2020-02-15,0,0.0,0.0
1281,CT,9,2020-02-16,0,0.0,0.0
1332,CT,9,2020-02-17,0,0.0,0.0
1383,CT,9,2020-02-18,0,0.0,0.0
1434,CT,9,2020-02-19,0,0.0,0.0
1485,CT,9,2020-02-20,0,0.0,0.0
1536,CT,9,2020-02-21,0,0.0,0.0
1587,CT,9,2020-02-22,0,0.0,0.0
1638,CT,9,2020-02-23,0,0.0,0.0
1689,CT,9,2020-02-24,0,0.0,0.0
1740,CT,9,2020-02-25,0,0.0,0.0
1791,CT,9,2020-02-26,0,0.0,0.0
1842,CT,9,2020-02-27,0,0.0,0.0
1893,CT,9,2020-02-28,0,0.0,0.0
1944,CT,9,2020-02-29,0,0.0,0.0
1995,CT,9,2020-03-01,0,0.0,0.0
2046,CT,9,2020-03-02,0,0.0,0.0
2097,CT,9,2020-03-03,0,0.0,0.0
2148,CT,9,2020-03-04,0,0.0,0.0
2199,CT,9,2020-03-05,0,0.0,0.0
2250,CT,9,2020-03-06,0,0.0,0.0
2301,CT,9,2020-03-07,0,0.0,0.0
2352,CT,9,2020-03-08,0,0.0,0.0
2403,CT,9,2020-03-09,1,1.0,0.14285714285714285
2454,CT,9,2020-03-10,2,1.0,0.2857142857142857
2505,CT,9,2020-03-11,3,1.0,0.42857142857142855
2556,CT,9,2020-03-12,5,2.0,0.7142857142857143
2607,CT,9,2020-03-13,8,3.0,1.1428571428571428
2658,CT,9,2020-03-14,20,12.0,2.857142857142857
2709,CT,9,2020-03-15,26,6.0,3.7142857142857144
2760,CT,9,2020-03-16,41,15.0,5.714285714285714
2811,CT,9,2020-03-17,68,27.0,9.428571428571429
2862,CT,9,2020-03-18,96,28.0,13.285714285714286
2913,CT,9,2020-03-19,158,62.0,21.857142857142858
2964,CT,9,2020-03-20,193,35.0,26.428571428571427
3015,CT,9,2020-03-21,223,30.0,29.0
3066,CT,9,2020-03-22,327,104.0,43.0
3117,CT,9,2020-03-23,415,88.0,53.42857142857143
3168,CT,9,2020-03-24,618,203.0,78.57142857142857
3219,CT,9,2020-03-25,875,257.0,111.28571428571429
3270,CT,9,2020-03-26,1012,137.0,122.0
3321,CT,9,2020-03-27,1291,279.0,156.85714285714286
3372,CT,9,2020-03-28,1524,233.0,185.85714285714286
3423,CT,9,2020-03-29,1993,469.0,238.0
3474,CT,9,2020-03-30,2395,402.0,282.85714285714283
3525,CT,9,2020-03-31,3051,656.0,347.57142857142856
3576,CT,9,2020-04-01,3372,321.0,356.7142857142857
3627,CT,9,2020-04-02,3650,278.0,376.85714285714283
3678,CT,9,2020-04-03,4697,1047.0,486.57142857142856
3729,CT,9,2020-04-04,5035,338.0,501.57142857142856
3780,CT,9,2020-04-05,5453,418.0,494.2857142857143
3831,CT,9,2020-04-06,6642,1189.0,606.7142857142857
3882,CT,9,2020-04-07,7489,847.0,634.0
3933,CT,9,2020-04-08,8415,926.0,720.4285714285714
3984,CT,9,2020-04-09,9392,977.0,820.2857142857143
4035,CT,9,2020-04-10,10131,739.0,776.2857142857143
4086,CT,9,2020-04-11,11054,923.0,859.8571428571429
4137,CT,9,2020-04-12,11534,480.0,868.7142857142857
4188,CT,9,2020-04-13,12890,1356.0,892.5714285714286
4239,CT,9,2020-04-14,13456,566.0,852.4285714285714
4290,CT,9,2020-04-15,14216,760.0,828.7142857142857
4341,CT,9,2020-04-16,15350,1134.0,851.1428571428571
4392,CT,9,2020-04-17,16314,964.0,883.2857142857143
4443,CT,9,2020-04-18,17025,711.0,853.0
4494,CT,9,2020-04-19,17433,408.0,842.7142857142857
4545,CT,9,2020-04-20,19301,1868.0,915.8571428571429
4596,CT,9,2020-04-21,19857,556.0,914.4285714285714
4647,CT,9,2020-04-22,21919,2062.0,1100.4285714285713
4698,CT,9,2020-04-23,22578,659.0,1032.5714285714287
4749,CT,9,2020-04-24,23414,836.0,1014.2857142857143
4800,CT,9,2020-04-25,24061,647.0,1005.1428571428571
4851,CT,9,2020-04-26,24747,686.0,1044.857142857143
4902,CT,9,2020-04-27,25513,766.0,887.4285714285714
4953,CT,9,2020-04-28,25821,308.0,852.0
5004,CT,9,2020-04-29,26260,439.0,620.1428571428571
5055,CT,9,2020-04-30,27238,978.0,665.7142857142857
5106,CT,9,2020-05-01,28393,1155.0,711.2857142857143
5157,CT,9,2020-05-02,28975,582.0,702.0
5208,CT,9,2020-05-03,28975,0.0,604.0
5259,CT,9,2020-05-04,29610,635.0,585.2857142857143
5310,CT,9,2020-05-05,30253,643.0,633.1428571428571
5361,CT,9,2020-05-06,30690,437.0,632.8571428571429
5412,CT,9,2020-05-07,31498,808.0,608.5714285714286
5463,CT,9,2020-05-08,32109,611.0,530.8571428571429
5514,CT,9,2020-05-09,32738,629.0,537.5714285714286
5565,CT,9,2020-05-10,33254,516.0,611.2857142857143
5616,CT,9,2020-05-11,33492,238.0,554.5714285714286
5667,CT,9,2020-05-12,34070,578.0,545.2857142857143
5718,CT,9,2020-05-13,34605,535.0,559.2857142857143
5769,CT,9,2020-05-14,35229,624.0,533.0
5820,CT,9,2020-05-15,35847,618.0,534.0
5871,CT,9,2020-05-16,36446,599.0,529.7142857142857
5922,CT,9,2020-05-17,37209,763.0,565.0
5973,CT,9,2020-05-18,37883,674.0,627.2857142857143
6024,CT,9,2020-05-19,38212,329.0,591.7142857142857
6075,CT,9,2020-05-20,38814,602.0,601.2857142857143
6126,CT,9,2020-05-21,39009,195.0,540.0
6177,CT,9,2020-05-22,39452,443.0,515.0
6228,CT,9,2020-05-23,39807,355.0,480.14285714285717
6279,CT,9,2020-05-24,40255,448.0,435.14285714285717
6330,CT,9,2020-05-25,40649,394.0,395.14285714285717
6381,CT,9,2020-05-26,40977,328.0,395.0
6432,CT,9,2020-05-27,41060,83.0,320.85714285714283
6483,CT,9,2020-05-28,41341,281.0,333.14285714285717
6534,CT,9,2020-05-29,41536,195.0,297.7142857142857
6585,CT,9,2020-05-30,41793,257.0,283.7142857142857
6636,CT,9,2020-05-31,41967,174.0,244.57142857142858
6687,CT,9,2020-06-01,42498,531.0,264.14285714285717
6738,CT,9,2020-06-02,42727,229.0,250.0
6789,CT,9,2020-06-03,42843,116.0,254.71428571428572
6840,CT,9,2020-06-04,42997,154.0,236.57142857142858
6891,CT,9,2020-06-05,43215,218.0,239.85714285714286
6942,CT,9,2020-06-06,43562,347.0,252.71428571428572
6993,CT,9,2020-06-07,43699,137.0,247.42857142857142
7044,CT,9,2020-06-08,43820,121.0,188.85714285714286
7095,CT,9,2020-06-09,43891,71.0,166.28571428571428
7146,CT,9,2020-06-10,44043,152.0,171.42857142857142
7197,CT,9,2020-06-11,44168,125.0,167.28571428571428
7248,CT,9,2020-06-12,44399,231.0,169.14285714285714
7299,CT,9,2020-06-13,44695,296.0,161.85714285714286
7350,CT,9,2020-06-14,44784,89.0,155.0
7401,CT,9,2020-06-15,44856,72.0,148.0
7452,CT,9,2020-06-16,44936,80.0,149.28571428571428
7503,CT,9,2020-06-17,45002,66.0,137.0
7554,CT,9,2020-06-18,45085,83.0,131.0
7605,CT,9,2020-06-19,45284,199.0,126.42857142857143
7656,CT,9,2020-06-20,45439,155.0,106.28571428571429
7707,CT,9,2020-06-21,45479,40.0,99.28571428571429
7758,CT,9,2020-06-22,45512,33.0,93.71428571428571
7809,CT,9,2020-06-23,45635,123.0,99.85714285714286
7860,CT,9,2020-06-24,45651,16.0,92.71428571428571
7911,CT,9,2020-06-25,45734,83.0,92.71428571428571
7962,CT,9,2020-06-26,45807,73.0,74.71428571428571
8013,CT,9,2020-06-27,45954,147.0,73.57142857142857
8064,CT,9,2020-06-28,46051,97.0,81.71428571428571
8115,CT,9,2020-06-29,46157,106.0,92.14285714285714
8166,CT,9,2020-06-30,46309,152.0,96.28571428571429
8217,CT,9,2020-07-01,46363,54.0,101.71428571428571
8268,CT,9,2020-07-02,46435,72.0,100.14285714285714
8319,CT,9,2020-07-03,46504,69.0,99.57142857142857
8370,CT,9,2020-07-04,46504,0.0,78.57142857142857
8421,CT,9,2020-07-05,46504,0.0,64.71428571428571
8472,CT,9,2020-07-06,46748,244.0,84.42857142857143
8523,CT,9,2020-07-07,46805,57.0,70.85714285714286
8574,CT,9,2020-07-08,46880,75.0,73.85714285714286
8625,CT,9,2020-07-09,46982,102.0,78.14285714285714
8676,CT,9,2020-07-10,47057,75.0,79.0
8727,CT,9,2020-07-11,47057,0.0,79.0
8778,CT,9,2020-07-12,47057,0.0,79.0
8829,CT,9,2020-07-13,47266,209.0,74.0
8880,CT,9,2020-07-14,47287,21.0,68.85714285714286
8931,CT,9,2020-07-15,47394,107.0,73.42857142857143
8982,CT,9,2020-07-16,47524,130.0,77.42857142857143
9033,CT,9,2020-07-17,47663,139.0,86.57142857142857
9084,CT,9,2020-07-18,47663,0.0,86.57142857142857
9135,CT,9,2020-07-19,47663,0.0,86.57142857142857
9186,CT,9,2020-07-20,47806,143.0,77.14285714285714
9237,CT,9,2020-07-21,47845,39.0,79.71428571428571
9288,CT,9,2020-07-22,47968,123.0,82.0
9339,CT,9,2020-07-23,47998,30.0,67.71428571428571
9390,CT,9,2020-07-24,48554,556.0,127.28571428571429
9441,CT,9,2020-07-25,48554,0.0,127.28571428571429
9492,CT,9,2020-07-26,48554,0.0,127.28571428571429
9543,CT,9,2020-07-27,48741,187.0,133.57142857142858
9594,CT,9,2020-07-28,48832,91.0,141.0
9645,CT,9,2020-07-29,49290,458.0,188.85714285714286
9696,CT,9,2020-07-30,49426,136.0,204.0
9747,CT,9,2020-07-31,49567,141.0,144.71428571428572
9798,CT,9,2020-08-01,49567,0.0,144.71428571428572
9849,CT,9,2020-08-02,49567,0.0,144.71428571428572
9900,CT,9,2020-08-03,49819,252.0,154.0
9951,CT,9,2020-08-04,49868,49.0,148.0
10002,CT,9,2020-08-05,49969,101.0,97.0
10053,CT,9,2020-08-06,50011,42.0,83.57142857142857
10104,CT,9,2020-08-07,50083,72.0,73.71428571428571
10155,CT,9,2020-08-08,50083,0.0,73.71428571428571
10206,CT,9,2020-08-09,50083,0.0,73.71428571428571
10257,CT,9,2020-08-10,50330,247.0,73.0
10308,CT,9,2020-08-11,50440,110.0,81.71428571428571
10359,CT,9,2020-08-12,50451,11.0,68.85714285714286
10410,CT,9,2020-08-13,50566,115.0,79.28571428571429
10461,CT,9,2020-08-14,50681,115.0,85.42857142857143
10512,CT,9,2020-08-15,50681,0.0,85.42857142857143
10563,CT,9,2020-08-16,50681,0.0,85.42857142857143
10614,CT,9,2020-08-17,51020,339.0,98.57142857142857
10665,CT,9,2020-08-18,51041,21.0,85.85714285714286
10716,CT,9,2020-08-19,51101,60.0,92.85714285714286
10767,CT,9,2020-08-20,51220,119.0,93.42857142857143
10818,CT,9,2020-08-21,51305,85.0,89.14285714285714
10869,CT,9,2020-08-22,51305,0.0,89.14285714285714
10920,CT,9,2020-08-23,51305,0.0,89.14285714285714
10971,CT,9,2020-08-24,51777,472.0,108.14285714285714
11022,CT,9,2020-08-25,51814,37.0,110.42857142857143
11073,CT,9,2020-08-26,51999,185.0,128.28571428571428
11124,CT,9,2020-08-27,52146,147.0,132.28571428571428
11175,CT,9,2020-08-28,52391,245.0,155.14285714285714
11226,CT,9,2020-08-29,52391,0.0,155.14285714285714
11277,CT,9,2020-08-30,52391,0.0,155.14285714285714
11328,CT,9,2020-08-31,52769,378.0,141.71428571428572
11379,CT,9,2020-09-01,52899,130.0,155.0
11430,CT,9,2020-09-02,53001,102.0,143.14285714285714
11481,CT,9,2020-09-03,53112,111.0,138.0
11532,CT,9,2020-09-04,53265,153.0,124.85714285714286
11583,CT,9,2020-09-05,53265,0.0,124.85714285714286
11634,CT,9,2020-09-06,53265,0.0,124.85714285714286
11685,CT,9,2020-09-07,53265,0.0,70.85714285714286
11736,CT,9,2020-09-08,53670,405.0,110.14285714285714
11787,CT,9,2020-09-09,53760,90.0,108.42857142857143
11838,CT,9,2020-09-10,53990,230.0,125.42857142857143
11889,CT,9,2020-09-11,54219,229.0,136.28571428571428
11940,CT,9,2020-09-12,54219,0.0,136.28571428571428
11991,CT,9,2020-09-13,54219,0.0,136.28571428571428
12042,CT,9,2020-09-14,54769,550.0,214.85714285714286
