,State,stateFIPS,Date,Total Deaths,Incremental Deaths,death moving_avg
14454,ME,23,2020-10-31,147,1.0,0.14285714285714285
14505,ME,23,2020-11-01,147,0.0,0.14285714285714285
14556,ME,23,2020-11-02,148,1.0,0.2857142857142857
14607,ME,23,2020-11-03,148,0.0,0.2857142857142857
14658,ME,23,2020-11-04,150,2.0,0.5714285714285714
14709,ME,23,2020-11-05,150,0.0,0.5714285714285714
14760,ME,23,2020-11-06,150,0.0,0.5714285714285714
14811,ME,23,2020-11-07,152,2.0,0.7142857142857143
14862,ME,23,2020-11-08,152,0.0,0.7142857142857143
14913,ME,23,2020-11-09,156,4.0,1.1428571428571428
14964,ME,23,2020-11-10,160,4.0,1.7142857142857142
15015,ME,23,2020-11-11,161,1.0,1.5714285714285714
15066,ME,23,2020-11-12,162,1.0,1.7142857142857142
15117,ME,23,2020-11-13,163,1.0,1.8571428571428572
15168,ME,23,2020-11-14,163,0.0,1.5714285714285714
15219,ME,23,2020-11-15,165,2.0,1.8571428571428572
15270,ME,23,2020-11-16,166,1.0,1.4285714285714286
15321,ME,23,2020-11-17,170,4.0,1.4285714285714286
15372,ME,23,2020-11-18,171,1.0,1.4285714285714286
15423,ME,23,2020-11-19,172,1.0,1.4285714285714286
15474,ME,23,2020-11-20,174,2.0,1.5714285714285714
15525,ME,23,2020-11-21,176,2.0,1.8571428571428572
15576,ME,23,2020-11-22,177,1.0,1.7142857142857142
15627,ME,23,2020-11-23,189,12.0,3.2857142857142856
15678,ME,23,2020-11-24,190,1.0,2.857142857142857
15729,ME,23,2020-11-25,190,0.0,2.7142857142857144
15780,ME,23,2020-11-26,190,0.0,2.5714285714285716
15831,ME,23,2020-11-27,190,0.0,2.2857142857142856
15882,ME,23,2020-11-28,191,1.0,2.142857142857143
15933,ME,23,2020-11-29,194,3.0,2.4285714285714284
15984,ME,23,2020-11-30,214,20.0,3.5714285714285716
16035,ME,23,2020-12-01,218,4.0,4.0
16086,ME,23,2020-12-02,220,2.0,4.285714285714286
16137,ME,23,2020-12-03,224,4.0,4.857142857142857
16188,ME,23,2020-12-04,224,0.0,4.857142857142857
16239,ME,23,2020-12-05,226,2.0,5.0
16290,ME,23,2020-12-06,227,1.0,4.714285714285714
16341,ME,23,2020-12-07,227,0.0,1.8571428571428572
16392,ME,23,2020-12-08,227,0.0,1.2857142857142858
16443,ME,23,2020-12-09,246,19.0,3.7142857142857144
16494,ME,23,2020-12-10,246,0.0,3.142857142857143
16545,ME,23,2020-12-11,250,4.0,3.7142857142857144
16596,ME,23,2020-12-12,257,7.0,4.428571428571429
16647,ME,23,2020-12-13,257,0.0,4.285714285714286
16698,ME,23,2020-12-14,259,2.0,4.571428571428571
16749,ME,23,2020-12-15,265,6.0,5.428571428571429
16800,ME,23,2020-12-16,267,2.0,3.0
16851,ME,23,2020-12-17,276,9.0,4.285714285714286
16902,ME,23,2020-12-18,281,5.0,4.428571428571429
16953,ME,23,2020-12-19,292,11.0,5.0
17004,ME,23,2020-12-20,292,0.0,5.0
20,MD,24,2020-01-22,0,,
71,MD,24,2020-01-23,0,0.0,
122,MD,24,2020-01-24,0,0.0,
173,MD,24,2020-01-25,0,0.0,
224,MD,24,2020-01-26,0,0.0,
275,MD,24,2020-01-27,0,0.0,
326,MD,24,2020-01-28,0,0.0,
377,MD,24,2020-01-29,0,0.0,0.0
428,MD,24,2020-01-30,0,0.0,0.0
479,MD,24,2020-01-31,0,0.0,0.0
530,MD,24,2020-02-01,0,0.0,0.0
581,MD,24,2020-02-02,0,0.0,0.0
632,MD,24,2020-02-03,0,0.0,0.0
683,MD,24,2020-02-04,0,0.0,0.0
734,MD,24,2020-02-05,0,0.0,0.0
785,MD,24,2020-02-06,0,0.0,0.0
836,MD,24,2020-02-07,0,0.0,0.0
887,MD,24,2020-02-08,0,0.0,0.0
938,MD,24,2020-02-09,0,0.0,0.0
989,MD,24,2020-02-10,0,0.0,0.0
1040,MD,24,2020-02-11,0,0.0,0.0
1091,MD,24,2020-02-12,0,0.0,0.0
1142,MD,24,2020-02-13,0,0.0,0.0
1193,MD,24,2020-02-14,0,0.0,0.0
1244,MD,24,2020-02-15,0,0.0,0.0
1295,MD,24,2020-02-16,0,0.0,0.0
1346,MD,24,2020-02-17,0,0.0,0.0
1397,MD,24,2020-02-18,0,0.0,0.0
1448,MD,24,2020-02-19,0,0.0,0.0
1499,MD,24,2020-02-20,0,0.0,0.0
1550,MD,24,2020-02-21,0,0.0,0.0
1601,MD,24,2020-02-22,0,0.0,0.0
1652,MD,24,2020-02-23,0,0.0,0.0
1703,MD,24,2020-02-24,0,0.0,0.0
1754,MD,24,2020-02-25,0,0.0,0.0
1805,MD,24,2020-02-26,0,0.0,0.0
1856,MD,24,2020-02-27,0,0.0,0.0
1907,MD,24,2020-02-28,0,0.0,0.0
1958,MD,24,2020-02-29,0,0.0,0.0
2009,MD,24,2020-03-01,0,0.0,0.0
2060,MD,24,2020-03-02,0,0.0,0.0
2111,MD,24,2020-03-03,0,0.0,0.0
2162,MD,24,2020-03-04,0,0.0,0.0
2213,MD,24,2020-03-05,0,0.0,0.0
2264,MD,24,2020-03-06,0,0.0,0.0
2315,MD,24,2020-03-07,0,0.0,0.0
2366,MD,24,2020-03-08,0,0.0,0.0
2417,MD,24,2020-03-09,0,0.0,0.0
2468,MD,24,2020-03-10,0,0.0,0.0
2519,MD,24,2020-03-11,0,0.0,0.0
2570,MD,24,2020-03-12,0,0.0,0.0
2621,MD,24,2020-03-13,0,0.0,0.0
2672,MD,24,2020-03-14,0,0.0,0.0
2723,MD,24,2020-03-15,0,0.0,0.0
2774,MD,24,2020-03-16,0,0.0,0.0
2825,MD,24,2020-03-17,0,0.0,0.0
2876,MD,24,2020-03-18,1,1.0,0.14285714285714285
2927,MD,24,2020-03-19,1,0.0,0.14285714285714285
2978,MD,24,2020-03-20,2,1.0,0.2857142857142857
3029,MD,24,2020-03-21,3,1.0,0.42857142857142855
3080,MD,24,2020-03-22,3,0.0,0.42857142857142855
3131,MD,24,2020-03-23,3,0.0,0.42857142857142855
3182,MD,24,2020-03-24,4,1.0,0.5714285714285714
3233,MD,24,2020-03-25,4,0.0,0.42857142857142855
3284,MD,24,2020-03-26,4,0.0,0.42857142857142855
3335,MD,24,2020-03-27,5,1.0,0.42857142857142855
3386,MD,24,2020-03-28,10,5.0,1.0
3437,MD,24,2020-03-29,15,5.0,1.7142857142857142
3488,MD,24,2020-03-30,15,0.0,1.7142857142857142
3539,MD,24,2020-03-31,17,2.0,1.8571428571428572
3590,MD,24,2020-04-01,30,13.0,3.7142857142857144
3641,MD,24,2020-04-02,35,5.0,4.428571428571429
3692,MD,24,2020-04-03,41,6.0,5.142857142857143
3743,MD,24,2020-04-04,53,12.0,6.142857142857143
3794,MD,24,2020-04-05,67,14.0,7.428571428571429
3845,MD,24,2020-04-06,91,24.0,10.857142857142858
3896,MD,24,2020-04-07,103,12.0,12.285714285714286
3947,MD,24,2020-04-08,123,20.0,13.285714285714286
3998,MD,24,2020-04-09,138,15.0,14.714285714285714
4049,MD,24,2020-04-10,171,33.0,18.571428571428573
4100,MD,24,2020-04-11,202,31.0,21.285714285714285
4151,MD,24,2020-04-12,232,30.0,23.571428571428573
4202,MD,24,2020-04-13,232,0.0,20.142857142857142
4253,MD,24,2020-04-14,278,46.0,25.0
4304,MD,24,2020-04-15,299,21.0,25.142857142857142
4355,MD,24,2020-04-16,345,46.0,29.571428571428573
4406,MD,24,2020-04-17,365,20.0,27.714285714285715
4457,MD,24,2020-04-18,374,9.0,24.571428571428573
4508,MD,24,2020-04-19,421,47.0,27.0
4559,MD,24,2020-04-20,446,25.0,30.571428571428573
4610,MD,24,2020-04-21,489,43.0,30.142857142857142
4661,MD,24,2020-04-22,544,55.0,35.0
4712,MD,24,2020-04-23,592,48.0,35.285714285714285
4763,MD,24,2020-04-24,592,0.0,32.42857142857143
4814,MD,24,2020-04-25,695,103.0,45.857142857142854
4865,MD,24,2020-04-26,708,13.0,41.0
4916,MD,24,2020-04-27,800,92.0,50.57142857142857
4967,MD,24,2020-04-28,849,49.0,51.42857142857143
5018,MD,24,2020-04-29,924,75.0,54.285714285714285
5069,MD,24,2020-04-30,985,61.0,56.142857142857146
5120,MD,24,2020-05-01,1008,23.0,59.42857142857143
5171,MD,24,2020-05-02,1092,84.0,56.714285714285715
5222,MD,24,2020-05-03,1136,44.0,61.142857142857146
5273,MD,24,2020-05-04,1162,26.0,51.714285714285715
5324,MD,24,2020-05-05,1223,61.0,53.42857142857143
5375,MD,24,2020-05-06,1277,54.0,50.42857142857143
5426,MD,24,2020-05-07,1327,50.0,48.857142857142854
5477,MD,24,2020-05-08,1377,50.0,52.714285714285715
5528,MD,24,2020-05-09,1429,52.0,48.142857142857146
5579,MD,24,2020-05-10,1467,38.0,47.285714285714285
5630,MD,24,2020-05-11,1489,22.0,46.714285714285715
5681,MD,24,2020-05-12,1558,69.0,47.857142857142854
5732,MD,24,2020-05-13,1625,67.0,49.714285714285715
5783,MD,24,2020-05-14,1674,49.0,49.57142857142857
5834,MD,24,2020-05-15,1723,49.0,49.42857142857143
5885,MD,24,2020-05-16,1772,49.0,49.0
5936,MD,24,2020-05-17,1815,43.0,49.714285714285715
5987,MD,24,2020-05-18,1840,25.0,50.142857142857146
6038,MD,24,2020-05-19,1898,58.0,48.57142857142857
6089,MD,24,2020-05-20,1949,51.0,46.285714285714285
6140,MD,24,2020-05-21,1999,50.0,46.42857142857143
6191,MD,24,2020-05-22,2044,45.0,45.857142857142854
6242,MD,24,2020-05-23,2087,43.0,45.0
6293,MD,24,2020-05-24,2148,61.0,47.57142857142857
6344,MD,24,2020-05-25,2310,162.0,67.14285714285714
6395,MD,24,2020-05-26,2314,4.0,59.42857142857143
6446,MD,24,2020-05-27,2343,29.0,56.285714285714285
6497,MD,24,2020-05-28,2362,19.0,51.857142857142854
6548,MD,24,2020-05-29,2362,0.0,45.42857142857143
6599,MD,24,2020-05-30,2407,45.0,45.714285714285715
6650,MD,24,2020-05-31,2433,26.0,40.714285714285715
6701,MD,24,2020-06-01,2455,22.0,20.714285714285715
6752,MD,24,2020-06-02,2608,153.0,42.0
6803,MD,24,2020-06-03,2654,46.0,44.42857142857143
6854,MD,24,2020-06-04,2695,41.0,47.57142857142857
6905,MD,24,2020-06-05,2727,32.0,52.142857142857146
