,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average
14218,VT,50,2020-07-30,1406,1.0,4.142857142857143,56,0.0,0.0
14219,VT,50,2020-07-31,1413,7.0,4.142857142857143,57,1.0,0.14285714285714285
14220,VT,50,2020-08-01,1419,6.0,3.2857142857142856,57,0.0,0.14285714285714285
14221,VT,50,2020-08-02,1424,5.0,3.4285714285714284,57,0.0,0.14285714285714285
14222,VT,50,2020-08-03,1425,1.0,3.0,57,0.0,0.14285714285714285
14223,VT,50,2020-08-04,1429,4.0,3.4285714285714284,57,0.0,0.14285714285714285
14224,VT,50,2020-08-05,1436,7.0,4.428571428571429,57,0.0,0.14285714285714285
14225,VT,50,2020-08-06,1445,9.0,5.571428571428571,58,1.0,0.2857142857142857
14226,VT,50,2020-08-07,1448,3.0,5.0,58,0.0,0.14285714285714285
14227,VT,50,2020-08-08,1454,6.0,5.0,58,0.0,0.14285714285714285
14228,VT,50,2020-08-09,1459,5.0,5.0,58,0.0,0.14285714285714285
14229,VT,50,2020-08-10,1461,2.0,5.142857142857143,58,0.0,0.14285714285714285
14230,VT,50,2020-08-11,1472,11.0,6.142857142857143,58,0.0,0.14285714285714285
14231,VT,50,2020-08-12,1478,6.0,6.0,58,0.0,0.14285714285714285
14232,VT,50,2020-08-13,1484,6.0,5.571428571428571,58,0.0,0.0
14233,VT,50,2020-08-14,1501,17.0,7.571428571428571,58,0.0,0.0
14234,VT,50,2020-08-15,1509,8.0,7.857142857142857,58,0.0,0.0
14235,VT,50,2020-08-16,1515,6.0,8.0,58,0.0,0.0
14236,VT,50,2020-08-17,1527,12.0,9.428571428571429,58,0.0,0.0
14237,VT,50,2020-08-18,1530,3.0,8.285714285714286,58,0.0,0.0
14238,VT,50,2020-08-19,1533,3.0,7.857142857142857,58,0.0,0.0
14239,VT,50,2020-08-20,1537,4.0,7.571428571428571,58,0.0,0.0
14240,VT,50,2020-08-21,1541,4.0,5.714285714285714,58,0.0,0.0
14241,VT,50,2020-08-22,1553,12.0,6.285714285714286,58,0.0,0.0
14242,VT,50,2020-08-23,1557,4.0,6.0,58,0.0,0.0
14243,VT,50,2020-08-24,1565,8.0,5.428571428571429,58,0.0,0.0
14244,VT,50,2020-08-25,1571,6.0,5.857142857142857,58,0.0,0.0
14245,VT,50,2020-08-26,1575,4.0,6.0,58,0.0,0.0
14246,VT,50,2020-08-27,1585,10.0,6.857142857142857,58,0.0,0.0
14247,VT,50,2020-08-28,1589,4.0,6.857142857142857,58,0.0,0.0
14248,VT,50,2020-08-29,1605,16.0,7.428571428571429,58,0.0,0.0
14249,VT,50,2020-08-30,1615,10.0,8.285714285714286,58,0.0,0.0
14250,VT,50,2020-08-31,1624,9.0,8.428571428571429,58,0.0,0.0
14251,VT,50,2020-09-01,1631,7.0,8.571428571428571,58,0.0,0.0
14252,VT,50,2020-09-02,1634,3.0,8.428571428571429,58,0.0,0.0
14253,VT,50,2020-09-03,1637,3.0,7.428571428571429,58,0.0,0.0
14254,VT,50,2020-09-04,1642,5.0,7.571428571428571,58,0.0,0.0
14255,VT,50,2020-09-05,1647,5.0,6.0,58,0.0,0.0
14256,VT,50,2020-09-06,1648,1.0,4.714285714285714,58,0.0,0.0
14257,VT,50,2020-09-07,1651,3.0,3.857142857142857,58,0.0,0.0
14258,VT,50,2020-09-08,1654,3.0,3.2857142857142856,58,0.0,0.0
14259,VT,50,2020-09-09,1654,0.0,2.857142857142857,58,0.0,0.0
14260,VT,50,2020-09-10,1659,5.0,3.142857142857143,58,0.0,0.0
14261,VT,50,2020-09-11,1667,8.0,3.5714285714285716,58,0.0,0.0
14262,VT,50,2020-09-12,1676,9.0,4.142857142857143,58,0.0,0.0
14263,VT,50,2020-09-13,1683,7.0,5.0,58,0.0,0.0
14264,VT,50,2020-09-14,1694,11.0,6.142857142857143,58,0.0,0.0
14265,VT,50,2020-09-15,1700,6.0,6.571428571428571,58,0.0,0.0
14266,VT,50,2020-09-16,1701,1.0,6.714285714285714,58,0.0,0.0
14267,VT,50,2020-09-17,1704,3.0,6.428571428571429,58,0.0,0.0
14268,VT,50,2020-09-18,1706,2.0,5.571428571428571,58,0.0,0.0
14269,VT,50,2020-09-19,1710,4.0,4.857142857142857,58,0.0,0.0
14270,VT,50,2020-09-20,1715,5.0,4.571428571428571,58,0.0,0.0
14271,VT,50,2020-09-21,1719,4.0,3.5714285714285716,58,0.0,0.0
14272,VT,50,2020-09-22,1721,2.0,3.0,58,0.0,0.0
14273,VT,50,2020-09-23,1722,1.0,3.0,58,0.0,0.0
14274,VT,50,2020-09-24,1724,2.0,2.857142857142857,58,0.0,0.0
14275,VT,50,2020-09-25,1731,7.0,3.5714285714285716,58,0.0,0.0
14276,VT,50,2020-09-26,1739,8.0,4.142857142857143,58,0.0,0.0
14277,VT,50,2020-09-27,1742,3.0,3.857142857142857,58,0.0,0.0
14278,VT,50,2020-09-28,1745,3.0,3.7142857142857144,58,0.0,0.0
14279,VT,50,2020-09-29,1749,4.0,4.0,58,0.0,0.0
14280,VT,50,2020-09-30,1752,3.0,4.285714285714286,58,0.0,0.0
14281,VT,50,2020-10-01,1755,3.0,4.428571428571429,58,0.0,0.0
14282,VT,50,2020-10-02,1768,13.0,5.285714285714286,58,0.0,0.0
14283,VT,50,2020-10-03,1778,10.0,5.571428571428571,58,0.0,0.0
14284,VT,50,2020-10-04,1785,7.0,6.142857142857143,58,0.0,0.0
14285,VT,50,2020-10-05,1817,32.0,10.285714285714286,58,0.0,0.0
14286,VT,50,2020-10-06,1821,4.0,10.285714285714286,58,0.0,0.0
14287,VT,50,2020-10-07,1827,6.0,10.714285714285714,58,0.0,0.0
14288,VT,50,2020-10-08,1838,11.0,11.857142857142858,58,0.0,0.0
14289,VT,50,2020-10-09,1846,8.0,11.142857142857142,58,0.0,0.0
14290,VT,50,2020-10-10,1857,11.0,11.285714285714286,58,0.0,0.0
14291,VT,50,2020-10-11,1867,10.0,11.714285714285714,58,0.0,0.0
14292,VT,50,2020-10-12,1875,8.0,8.285714285714286,58,0.0,0.0
14293,VT,50,2020-10-13,1885,10.0,9.142857142857142,58,0.0,0.0
14294,VT,50,2020-10-14,1888,3.0,8.714285714285714,58,0.0,0.0
14295,VT,50,2020-10-15,1901,13.0,9.0,58,0.0,0.0
14296,VT,50,2020-10-16,1915,14.0,9.857142857142858,58,0.0,0.0
14297,VT,50,2020-10-17,1926,11.0,9.857142857142858,58,0.0,0.0
14298,VT,50,2020-10-18,1936,10.0,9.857142857142858,58,0.0,0.0
14299,VT,50,2020-10-19,1945,9.0,10.0,58,0.0,0.0
14300,VT,50,2020-10-20,1956,11.0,10.142857142857142,58,0.0,0.0
14301,VT,50,2020-10-21,1971,15.0,11.857142857142858,58,0.0,0.0
14302,VT,50,2020-10-22,1987,16.0,12.285714285714286,58,0.0,0.0
14303,VT,50,2020-10-23,2016,29.0,14.428571428571429,58,0.0,0.0
14304,VT,50,2020-10-24,2043,27.0,16.714285714285715,58,0.0,0.0
14305,VT,50,2020-10-25,2073,30.0,19.571428571428573,58,0.0,0.0
14306,VT,50,2020-10-26,2083,10.0,19.714285714285715,58,0.0,0.0
14307,VT,50,2020-10-27,2113,30.0,22.428571428571427,58,0.0,0.0
14308,VT,50,2020-10-28,2120,7.0,21.285714285714285,58,0.0,0.0
14309,VT,50,2020-10-29,2141,21.0,22.0,58,0.0,0.0
14310,VT,50,2020-10-30,2155,14.0,19.857142857142858,58,0.0,0.0
14311,VT,50,2020-10-31,2179,24.0,19.428571428571427,58,0.0,0.0
14312,VT,50,2020-11-01,2196,17.0,17.571428571428573,58,0.0,0.0
14313,VT,50,2020-11-02,2219,23.0,19.428571428571427,58,0.0,0.0
14314,VT,50,2020-11-03,2236,17.0,17.571428571428573,58,0.0,0.0
14315,VT,50,2020-11-04,2267,31.0,21.0,58,0.0,0.0
14316,VT,50,2020-11-05,2303,36.0,23.142857142857142,58,0.0,0.0
14317,VT,50,2020-11-06,2326,23.0,24.428571428571427,58,0.0,0.0
14318,VT,50,2020-11-07,2347,21.0,24.0,59,1.0,0.14285714285714285
14319,VT,50,2020-11-08,2392,45.0,28.0,59,0.0,0.14285714285714285
14320,VT,50,2020-11-09,2415,23.0,28.0,59,0.0,0.14285714285714285
14321,VT,50,2020-11-10,2462,47.0,32.285714285714285,59,0.0,0.14285714285714285
14322,VT,50,2020-11-11,2535,73.0,38.285714285714285,59,0.0,0.14285714285714285
14323,VT,50,2020-11-12,2651,116.0,49.714285714285715,59,0.0,0.14285714285714285
14324,VT,50,2020-11-13,2742,91.0,59.42857142857143,59,0.0,0.14285714285714285
14325,VT,50,2020-11-14,2842,100.0,70.71428571428571,59,0.0,0.0
14326,VT,50,2020-11-15,2889,47.0,71.0,59,0.0,0.0
14327,VT,50,2020-11-16,3008,119.0,84.71428571428571,59,0.0,0.0
14328,VT,50,2020-11-17,3104,96.0,91.71428571428571,59,0.0,0.0
14329,VT,50,2020-11-18,3161,57.0,89.42857142857143,60,1.0,0.14285714285714285
14330,VT,50,2020-11-19,3310,149.0,94.14285714285714,61,1.0,0.2857142857142857
14331,VT,50,2020-11-20,3459,149.0,102.42857142857143,62,1.0,0.42857142857142855
14332,VT,50,2020-11-21,3545,86.0,100.42857142857143,62,0.0,0.42857142857142855
14333,VT,50,2020-11-22,3629,84.0,105.71428571428571,63,1.0,0.5714285714285714
14334,VT,50,2020-11-23,3713,84.0,100.71428571428571,63,0.0,0.5714285714285714
14335,VT,50,2020-11-24,3761,48.0,93.85714285714286,64,1.0,0.7142857142857143
14336,VT,50,2020-11-25,3827,66.0,95.14285714285714,64,0.0,0.5714285714285714
14337,VT,50,2020-11-26,3827,0.0,73.85714285714286,64,0.0,0.42857142857142855
14338,VT,50,2020-11-27,4005,178.0,78.0,67,3.0,0.7142857142857143
14339,VT,50,2020-11-28,4033,28.0,69.71428571428571,67,0.0,0.7142857142857143
14340,VT,50,2020-11-29,4100,67.0,67.28571428571429,67,0.0,0.5714285714285714
14341,VT,50,2020-11-30,4172,72.0,65.57142857142857,69,2.0,0.8571428571428571
14342,VT,50,2020-12-01,4239,67.0,68.28571428571429,72,3.0,1.1428571428571428
14343,VT,50,2020-12-02,4461,222.0,90.57142857142857,74,2.0,1.4285714285714286
14344,VT,50,2020-12-03,4642,181.0,116.42857142857143,75,1.0,1.5714285714285714
14345,VT,50,2020-12-04,4763,121.0,108.28571428571429,77,2.0,1.4285714285714286
14346,VT,50,2020-12-05,4894,131.0,123.0,79,2.0,1.7142857142857142
14347,VT,50,2020-12-06,5015,121.0,130.71428571428572,79,0.0,1.7142857142857142
14348,VT,50,2020-12-07,5080,65.0,129.71428571428572,81,2.0,1.7142857142857142
14349,VT,50,2020-12-08,5180,100.0,134.42857142857142,85,4.0,1.8571428571428572
14350,VT,50,2020-12-09,5285,105.0,117.71428571428571,86,1.0,1.7142857142857142
14351,VT,50,2020-12-10,5413,128.0,110.14285714285714,89,3.0,2.0
14352,VT,50,2020-12-11,5541,128.0,111.14285714285714,93,4.0,2.2857142857142856
14353,VT,50,2020-12-12,5626,85.0,104.57142857142857,95,2.0,2.2857142857142856
14354,VT,50,2020-12-13,5753,127.0,105.42857142857143,95,0.0,2.2857142857142856
14355,VT,50,2020-12-14,5857,104.0,111.0,96,1.0,2.142857142857143
14356,VT,50,2020-12-15,5923,66.0,106.14285714285714,100,4.0,2.142857142857143
14357,VT,50,2020-12-16,6009,86.0,103.42857142857143,105,5.0,2.7142857142857144
14358,VT,50,2020-12-17,6149,140.0,105.14285714285714,105,0.0,2.2857142857142856
14359,VT,50,2020-12-18,6243,94.0,100.28571428571429,107,2.0,2.0
14360,VT,50,2020-12-19,6343,100.0,102.42857142857143,108,1.0,1.8571428571428572
14361,VT,50,2020-12-20,6443,100.0,98.57142857142857,111,3.0,2.2857142857142856
14362,VA,51,2020-01-22,0,,,0,,
14363,VA,51,2020-01-23,0,0.0,,0,0.0,
14364,VA,51,2020-01-24,0,0.0,,0,0.0,
14365,VA,51,2020-01-25,0,0.0,,0,0.0,
14366,VA,51,2020-01-26,0,0.0,,0,0.0,
14367,VA,51,2020-01-27,0,0.0,,0,0.0,
14368,VA,51,2020-01-28,0,0.0,,0,0.0,
14369,VA,51,2020-01-29,0,0.0,0.0,0,0.0,0.0
14370,VA,51,2020-01-30,0,0.0,0.0,0,0.0,0.0
14371,VA,51,2020-01-31,0,0.0,0.0,0,0.0,0.0
14372,VA,51,2020-02-01,0,0.0,0.0,0,0.0,0.0
14373,VA,51,2020-02-02,0,0.0,0.0,0,0.0,0.0
14374,VA,51,2020-02-03,0,0.0,0.0,0,0.0,0.0
14375,VA,51,2020-02-04,0,0.0,0.0,0,0.0,0.0
14376,VA,51,2020-02-05,0,0.0,0.0,0,0.0,0.0
14377,VA,51,2020-02-06,0,0.0,0.0,0,0.0,0.0
14378,VA,51,2020-02-07,0,0.0,0.0,0,0.0,0.0
14379,VA,51,2020-02-08,0,0.0,0.0,0,0.0,0.0
14380,VA,51,2020-02-09,0,0.0,0.0,0,0.0,0.0
14381,VA,51,2020-02-10,0,0.0,0.0,0,0.0,0.0
14382,VA,51,2020-02-11,0,0.0,0.0,0,0.0,0.0
14383,VA,51,2020-02-12,0,0.0,0.0,0,0.0,0.0
14384,VA,51,2020-02-13,0,0.0,0.0,0,0.0,0.0
14385,VA,51,2020-02-14,0,0.0,0.0,0,0.0,0.0
14386,VA,51,2020-02-15,0,0.0,0.0,0,0.0,0.0
14387,VA,51,2020-02-16,0,0.0,0.0,0,0.0,0.0
14388,VA,51,2020-02-17,0,0.0,0.0,0,0.0,0.0
14389,VA,51,2020-02-18,0,0.0,0.0,0,0.0,0.0
14390,VA,51,2020-02-19,0,0.0,0.0,0,0.0,0.0
14391,VA,51,2020-02-20,0,0.0,0.0,0,0.0,0.0
14392,VA,51,2020-02-21,0,0.0,0.0,0,0.0,0.0
14393,VA,51,2020-02-22,0,0.0,0.0,0,0.0,0.0
14394,VA,51,2020-02-23,0,0.0,0.0,0,0.0,0.0
14395,VA,51,2020-02-24,0,0.0,0.0,0,0.0,0.0
14396,VA,51,2020-02-25,0,0.0,0.0,0,0.0,0.0
14397,VA,51,2020-02-26,0,0.0,0.0,0,0.0,0.0
14398,VA,51,2020-02-27,0,0.0,0.0,0,0.0,0.0
14399,VA,51,2020-02-28,0,0.0,0.0,0,0.0,0.0
14400,VA,51,2020-02-29,0,0.0,0.0,0,0.0,0.0
14401,VA,51,2020-03-01,0,0.0,0.0,0,0.0,0.0
14402,VA,51,2020-03-02,0,0.0,0.0,0,0.0,0.0
14403,VA,51,2020-03-03,0,0.0,0.0,0,0.0,0.0
14404,VA,51,2020-03-04,0,0.0,0.0,0,0.0,0.0
14405,VA,51,2020-03-05,0,0.0,0.0,0,0.0,0.0
14406,VA,51,2020-03-06,0,0.0,0.0,0,0.0,0.0
14407,VA,51,2020-03-07,0,0.0,0.0,0,0.0,0.0
14408,VA,51,2020-03-08,2,2.0,0.2857142857142857,0,0.0,0.0
14409,VA,51,2020-03-09,6,4.0,0.8571428571428571,0,0.0,0.0
14410,VA,51,2020-03-10,6,0.0,0.8571428571428571,0,0.0,0.0
14411,VA,51,2020-03-11,6,0.0,0.8571428571428571,0,0.0,0.0
14412,VA,51,2020-03-12,6,0.0,0.8571428571428571,0,0.0,0.0
14413,VA,51,2020-03-13,27,21.0,3.857142857142857,0,0.0,0.0
14414,VA,51,2020-03-14,37,10.0,5.285714285714286,1,1.0,0.14285714285714285
14415,VA,51,2020-03-15,40,3.0,5.428571428571429,1,0.0,0.14285714285714285
14416,VA,51,2020-03-16,45,5.0,5.571428571428571,2,1.0,0.2857142857142857
14417,VA,51,2020-03-17,67,22.0,8.714285714285714,2,0.0,0.2857142857142857
14418,VA,51,2020-03-18,77,10.0,10.142857142857142,2,0.0,0.2857142857142857
14419,VA,51,2020-03-19,93,16.0,12.428571428571429,2,0.0,0.2857142857142857
14420,VA,51,2020-03-20,115,22.0,12.571428571428571,2,0.0,0.2857142857142857
14421,VA,51,2020-03-21,152,37.0,16.428571428571427,2,0.0,0.14285714285714285
14422,VA,51,2020-03-22,219,67.0,25.571428571428573,3,1.0,0.2857142857142857
14423,VA,51,2020-03-23,253,34.0,29.714285714285715,6,3.0,0.5714285714285714
14424,VA,51,2020-03-24,289,36.0,31.714285714285715,6,0.0,0.5714285714285714
14425,VA,51,2020-03-25,389,100.0,44.57142857142857,9,3.0,1.0
14426,VA,51,2020-03-26,459,70.0,52.285714285714285,13,4.0,1.5714285714285714
14427,VA,51,2020-03-27,603,144.0,69.71428571428571,14,1.0,1.7142857142857142
14428,VA,51,2020-03-28,738,135.0,83.71428571428571,17,3.0,2.142857142857143
14429,VA,51,2020-03-29,888,150.0,95.57142857142857,22,5.0,2.7142857142857144
14430,VA,51,2020-03-30,1018,130.0,109.28571428571429,25,3.0,2.7142857142857144
14431,VA,51,2020-03-31,1247,229.0,136.85714285714286,27,2.0,3.0
14432,VA,51,2020-04-01,1482,235.0,156.14285714285714,34,7.0,3.5714285714285716
14433,VA,51,2020-04-02,1702,220.0,177.57142857142858,41,7.0,4.0
14434,VA,51,2020-04-03,2009,307.0,200.85714285714286,45,4.0,4.428571428571429
14435,VA,51,2020-04-04,2406,397.0,238.28571428571428,49,4.0,4.571428571428571
14436,VA,51,2020-04-05,2634,228.0,249.42857142857142,51,2.0,4.142857142857143
14437,VA,51,2020-04-06,2875,241.0,265.2857142857143,54,3.0,4.142857142857143
14438,VA,51,2020-04-07,3331,456.0,297.7142857142857,63,9.0,5.142857142857143
14439,VA,51,2020-04-08,3645,314.0,309.0,74,11.0,5.714285714285714
14440,VA,51,2020-04-09,4042,397.0,334.2857142857143,108,34.0,9.571428571428571
14441,VA,51,2020-04-10,4505,463.0,356.57142857142856,119,11.0,10.571428571428571
14442,VA,51,2020-04-11,5072,567.0,380.85714285714283,129,10.0,11.428571428571429
14443,VA,51,2020-04-12,5269,197.0,376.42857142857144,139,10.0,12.571428571428571
14444,VA,51,2020-04-13,5729,460.0,407.7142857142857,147,8.0,13.285714285714286
14445,VA,51,2020-04-14,6165,436.0,404.85714285714283,153,6.0,12.857142857142858
14446,VA,51,2020-04-15,6496,331.0,407.2857142857143,195,42.0,17.285714285714285
14447,VA,51,2020-04-16,6889,393.0,406.7142857142857,208,13.0,14.285714285714286
14448,VA,51,2020-04-17,7488,599.0,426.14285714285717,230,22.0,15.857142857142858
14449,VA,51,2020-04-18,8049,561.0,425.2857142857143,257,27.0,18.285714285714285
14450,VA,51,2020-04-19,8534,485.0,466.42857142857144,276,19.0,19.571428571428573
14451,VA,51,2020-04-20,8986,452.0,465.2857142857143,298,22.0,21.571428571428573
14452,VA,51,2020-04-21,9632,646.0,495.2857142857143,322,24.0,24.142857142857142
14453,VA,51,2020-04-22,10269,637.0,539.0,348,26.0,21.857142857142858
14454,VA,51,2020-04-23,11002,733.0,587.5714285714286,372,24.0,23.428571428571427
14455,VA,51,2020-04-24,12372,1370.0,697.7142857142857,436,64.0,29.428571428571427
14456,VA,51,2020-04-25,12975,603.0,703.7142857142857,436,0.0,25.571428571428573
14457,VA,51,2020-04-26,12975,0.0,634.4285714285714,436,0.0,22.857142857142858
14458,VA,51,2020-04-27,13545,570.0,651.2857142857143,459,23.0,23.0
14459,VA,51,2020-04-28,14346,801.0,673.4285714285714,492,33.0,24.285714285714285
14460,VA,51,2020-04-29,14966,620.0,671.0,521,29.0,24.714285714285715
14461,VA,51,2020-04-30,15852,886.0,692.8571428571429,552,31.0,25.714285714285715
14462,VA,51,2020-05-01,16905,1053.0,647.5714285714286,581,29.0,20.714285714285715
14463,VA,51,2020-05-02,17740,835.0,680.7142857142857,617,36.0,25.857142857142858
14464,VA,51,2020-05-03,18674,934.0,814.1428571428571,661,44.0,32.142857142857146
14465,VA,51,2020-05-04,19494,820.0,849.8571428571429,685,24.0,32.285714285714285
14466,VA,51,2020-05-05,20264,770.0,845.4285714285714,714,29.0,31.714285714285715
14467,VA,51,2020-05-06,20264,0.0,756.8571428571429,714,0.0,27.571428571428573
14468,VA,51,2020-05-07,21576,1312.0,817.7142857142857,770,56.0,31.142857142857142
14469,VA,51,2020-05-08,22346,770.0,777.2857142857143,812,42.0,33.0
14470,VA,51,2020-05-09,23196,850.0,779.4285714285714,828,16.0,30.142857142857142
14471,VA,51,2020-05-10,24080,884.0,772.2857142857143,840,12.0,25.571428571428573
14472,VA,51,2020-05-11,25066,986.0,796.0,850,10.0,23.571428571428573
14473,VA,51,2020-05-12,25798,732.0,790.5714285714286,890,40.0,25.142857142857142
14474,VA,51,2020-05-13,26745,947.0,925.8571428571429,927,37.0,30.428571428571427
14475,VA,51,2020-05-14,27810,1065.0,890.5714285714286,954,27.0,26.285714285714285
14476,VA,51,2020-05-15,28672,862.0,903.7142857142857,977,23.0,23.571428571428573
14477,VA,51,2020-05-16,29680,1008.0,926.2857142857143,1002,25.0,24.857142857142858
14478,VA,51,2020-05-17,30384,704.0,900.5714285714286,1009,7.0,24.142857142857142
14479,VA,51,2020-05-18,31137,753.0,867.2857142857143,1014,5.0,23.428571428571427
14480,VA,51,2020-05-19,32136,999.0,905.4285714285714,1041,27.0,21.571428571428573
14481,VA,51,2020-05-20,32900,764.0,879.2857142857143,1074,33.0,21.0
14482,VA,51,2020-05-21,34131,1231.0,903.0,1098,24.0,20.571428571428573
14483,VA,51,2020-05-22,34947,816.0,896.4285714285714,1132,34.0,22.142857142857142
14484,VA,51,2020-05-23,35722,775.0,863.1428571428571,1157,25.0,22.142857142857142
14485,VA,51,2020-05-24,36243,521.0,837.0,1169,12.0,22.857142857142858
14486,VA,51,2020-05-25,37724,1481.0,941.0,1203,34.0,27.0
14487,VA,51,2020-05-26,39332,1608.0,1028.0,1227,24.0,26.571428571428573
14488,VA,51,2020-05-27,40243,911.0,1049.0,1272,45.0,28.285714285714285
14489,VA,51,2020-05-28,41398,1155.0,1038.142857142857,1327,55.0,32.714285714285715
14490,VA,51,2020-05-29,42527,1129.0,1082.857142857143,1349,22.0,31.0
14491,VA,51,2020-05-30,43604,1077.0,1126.0,1361,12.0,29.142857142857142
14492,VA,51,2020-05-31,44600,996.0,1193.857142857143,1366,5.0,28.142857142857142
14493,VA,51,2020-06-01,45391,791.0,1095.2857142857142,1381,15.0,25.428571428571427
14494,VA,51,2020-06-02,46222,831.0,984.2857142857143,1397,16.0,24.285714285714285
14495,VA,51,2020-06-03,46895,673.0,950.2857142857143,1416,19.0,20.571428571428573
14496,VA,51,2020-06-04,47845,950.0,921.0,1432,16.0,15.0
14497,VA,51,2020-06-05,48521,676.0,856.2857142857143,1442,10.0,13.285714285714286
14498,VA,51,2020-06-06,49380,859.0,825.1428571428571,1449,7.0,12.571428571428571
14499,VA,51,2020-06-07,50403,1023.0,829.0,1460,11.0,13.428571428571429
14500,VA,51,2020-06-08,51225,822.0,833.4285714285714,1466,6.0,12.142857142857142
14501,VA,51,2020-06-09,51720,495.0,785.4285714285714,1483,17.0,12.285714285714286
14502,VA,51,2020-06-10,52160,440.0,752.1428571428571,1502,19.0,12.285714285714286
14503,VA,51,2020-06-11,52635,475.0,684.2857142857143,1511,9.0,11.285714285714286
14504,VA,51,2020-06-12,53197,562.0,668.0,1524,13.0,11.714285714285714
14505,VA,51,2020-06-13,53858,661.0,639.7142857142857,1532,8.0,11.857142857142858
14506,VA,51,2020-06-14,54494,636.0,584.4285714285714,1536,4.0,10.857142857142858
14507,VA,51,2020-06-15,54872,378.0,521.0,1541,5.0,10.714285714285714
14508,VA,51,2020-06-16,55319,447.0,514.1428571428571,1560,19.0,11.0
14509,VA,51,2020-06-17,55761,442.0,514.4285714285714,1571,11.0,9.857142857142858
14510,VA,51,2020-06-18,56227,466.0,513.1428571428571,1578,7.0,9.571428571428571
14511,VA,51,2020-06-19,56773,546.0,510.85714285714283,1595,17.0,10.142857142857142
14512,VA,51,2020-06-20,57405,632.0,506.7142857142857,1600,5.0,9.714285714285714
14513,VA,51,2020-06-21,57950,545.0,493.7142857142857,1604,4.0,9.714285714285714
14514,VA,51,2020-06-22,58416,466.0,506.2857142857143,1613,9.0,10.285714285714286
14515,VA,51,2020-06-23,58952,536.0,519.0,1635,22.0,10.714285714285714
14516,VA,51,2020-06-24,59494,542.0,533.2857142857143,1652,17.0,11.571428571428571
14517,VA,51,2020-06-25,59932,438.0,529.2857142857143,1668,16.0,12.857142857142858
14518,VA,51,2020-06-26,60563,631.0,541.4285714285714,1694,26.0,14.142857142857142
14519,VA,51,2020-06-27,61239,676.0,547.7142857142857,1717,23.0,16.714285714285715
14520,VA,51,2020-06-28,61724,485.0,539.1428571428571,1725,8.0,17.285714285714285
14521,VA,51,2020-06-29,62179,455.0,537.5714285714286,1732,7.0,17.0
14522,VA,51,2020-06-30,62774,595.0,546.0,1755,23.0,17.142857142857142
14523,VA,51,2020-07-01,63200,426.0,529.4285714285714,1779,24.0,18.142857142857142
14524,VA,51,2020-07-02,63733,533.0,543.0,1808,29.0,20.0
14525,VA,51,2020-07-03,64388,655.0,546.4285714285714,1835,27.0,20.142857142857142
14526,VA,51,2020-07-04,65105,717.0,552.2857142857143,1840,5.0,17.571428571428573
14527,VA,51,2020-07-05,65742,637.0,574.0,1845,5.0,17.142857142857142
14528,VA,51,2020-07-06,66078,336.0,557.0,1845,0.0,16.142857142857142
14529,VA,51,2020-07-07,66734,656.0,565.7142857142857,1872,27.0,16.714285714285715
14530,VA,51,2020-07-08,67374,640.0,596.2857142857143,1896,24.0,16.714285714285715
14531,VA,51,2020-07-09,67987,613.0,607.7142857142857,1946,50.0,19.714285714285715
14532,VA,51,2020-07-10,68928,941.0,648.5714285714286,1951,5.0,16.571428571428573
14533,VA,51,2020-07-11,69779,851.0,667.7142857142857,1955,4.0,16.428571428571427
14534,VA,51,2020-07-12,70666,887.0,703.4285714285714,1957,2.0,16.0
14535,VA,51,2020-07-13,71638,972.0,794.2857142857143,1966,9.0,17.285714285714285
14536,VA,51,2020-07-14,72439,801.0,815.0,1983,17.0,15.857142857142858
14537,VA,51,2020-07-15,73522,1083.0,878.2857142857143,1998,15.0,14.571428571428571
14538,VA,51,2020-07-16,74430,908.0,920.4285714285714,2006,8.0,8.571428571428571
14539,VA,51,2020-07-17,75430,1000.0,928.8571428571429,2018,12.0,9.571428571428571
14540,VA,51,2020-07-18,76366,936.0,941.0,2020,2.0,9.285714285714286
14541,VA,51,2020-07-19,77425,1059.0,965.5714285714286,2020,0.0,9.0
14542,VA,51,2020-07-20,78368,943.0,961.4285714285714,2024,4.0,8.285714285714286
14543,VA,51,2020-07-21,79360,992.0,988.7142857142857,2040,16.0,8.142857142857142
14544,VA,51,2020-07-22,80375,1015.0,979.0,2044,4.0,6.571428571428571
14545,VA,51,2020-07-23,81229,854.0,971.2857142857143,2048,4.0,6.0
14546,VA,51,2020-07-24,82357,1128.0,989.5714285714286,2061,13.0,6.142857142857143
14547,VA,51,2020-07-25,83601,1244.0,1033.5714285714287,2070,9.0,7.142857142857143
14548,VA,51,2020-07-26,84556,955.0,1018.7142857142857,2071,1.0,7.285714285714286
14549,VA,51,2020-07-27,86059,1503.0,1098.7142857142858,2076,5.0,7.428571428571429
14550,VA,51,2020-07-28,86984,925.0,1089.142857142857,2076,0.0,5.142857142857143
14551,VA,51,2020-07-29,87985,1001.0,1087.142857142857,2118,42.0,10.571428571428571
